autono,stor,kind,color,farz,unit,no_s,da_s,to,name,qu_s,pr_s,pr_sd,d,no_i,pr_sa,a,bonus,det,da_exp,qu_s2,mandob,company,pr_c,marg,da_st,serfrom,serto,duration,duration2,da_expcode,aimname,d2,Prn,closed,sorttime,qu2,kindtel,exported
1664997545,"رئيسى","عام","لا","لا","قطعه",7.4000000000000000e+01,"10/05/22 00:00:00","محمد مجدى","مج ديجتال ساده",1.6000000000000000e+01,5.5000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"66",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 12:19:05",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 12:19:05",50.0000,"مورد","0"
-1614353482,"رئيسى","عام","لا","لا","قطعة",7.4000000000000000e+01,"10/05/22 00:00:00","محمد مجدى","صنيه خشب الهنا",6.0000000000000000e+00,2.0000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"66",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 12:19:23",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 12:19:23",1.0000,"مورد","0"
986173652,"رئيسى","عام","لا","لا","قطعه",7.5000000000000000e+01,"04/06/22 00:00:00","محمد مجدى","مج ديجتال ساده",5.0000000000000000e+00,5.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"67",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 12:21:38",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 12:21:38",50.0000,"مورد","0"
89781026,"رئيسى","عام","لا","لا","قطعه",7.6000000000000000e+01,"10/05/22 00:00:00","عمو سامح","غلاية الاسباني الوان",1.0000000000000000e+00,2.5000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"68",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 12:22:22",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 12:22:22",8.0000,"عميل","0"
1466139194,"رئيسى","عام","لا","لا","طقم",7.7000000000000000e+01,"11/25/22 00:00:00","محمود اشرف","بابيلا حله جرانيت 12 قطعة",7.0000000000000000e+00,2.1700000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,"69",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 15:12:37",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:12:37",1.0000,,"0"
-1342308301,"رئيسى","عام","لا","لا","قطعة",7.7000000000000000e+01,"11/25/22 00:00:00","محمود اشرف","فيفالدى طقم استيل انكا 11 ق ذهبي",2.0000000000000000e+00,3.0300000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,"69",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 15:13:25",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:13:25",1.0000,,"0"
1905515256,"رئيسى","عام","لا","لا","طقم",7.7000000000000000e+01,"11/25/22 00:00:00","محمود اشرف","فيفالدي طقم حله استيل 30 -18",3.0000000000000000e+00,2.2050000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,"69",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 15:14:01",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:13:44",1.0000,,"0"
-1279767143,"رئيسى","عام","لا","لا","طقم",7.7000000000000000e+01,"11/25/22 00:00:00","محمود اشرف","جرانيت سولتير11ق",2.0000000000000000e+00,1.8950000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,"69",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 15:14:38",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:14:38",1.0000,,"0"
1448942054,"رئيسى","عام","لا","لا","طقم",7.7000000000000000e+01,"11/25/22 00:00:00","محمود اشرف","ايكوتن طقم حله استانلس فوليا",2.0000000000000000e+00,2.1700000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,"69",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 15:15:14",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:15:14",1.0000,,"0"
1327640943,"رئيسى","عام","لا","لا","طقم",7.7000000000000000e+01,"11/25/22 00:00:00","محمود اشرف","ايكوتن طقم حله استيل بومبيه",2.0000000000000000e+00,2.1700000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,"69",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 15:15:31",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:15:31",1.0000,,"0"
304900740,"رئيسى","عام","لا","لا","قطعة",7.7000000000000000e+01,"11/25/22 00:00:00","محمود اشرف","شنطة ملاعق بفاري 84 ق",5.0000000000000000e+00,1.4000000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,"69",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 15:16:15",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:16:15",1.0000,,"0"
646009141,"رئيسى","عام","لا","لا","شنطه",7.7000000000000000e+01,"11/25/22 00:00:00","محمود اشرف","شنطة ملاعق 86 ارشا لوكس",2.0000000000000000e+00,2.6100000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,"69",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 15:16:29",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:16:29",1.0000,,"0"
-135207854,"رئيسى","عام","لا","لا","قطعة",7.7000000000000000e+01,"11/25/22 00:00:00","محمود اشرف","بابيلا طاجن جرانيت 2 ق",2.0000000000000000e+00,5.7000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"69",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 15:16:49",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:16:49",1.0000,,"0"
-50737557,"رئيسى","عام","لا","لا","قطعة",7.7000000000000000e+01,"11/25/22 00:00:00","محمود اشرف","صنيه فرن جرانيت 26",2.0000000000000000e+00,2.5000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"69",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 15:19:20",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:19:20",1.0000,,"0"
-1424135472,"رئيسى","عام","لا","لا","قطعة",7.7000000000000000e+01,"11/25/22 00:00:00","محمود اشرف","صنيه فرن جرانيت 28",2.0000000000000000e+00,2.9000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"69",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 15:19:39",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:19:39",1.0000,,"0"
639805073,"رئيسى","عام","لا","لا","قطعة",7.7000000000000000e+01,"11/25/22 00:00:00","محمود اشرف","جريل دبل سولتير الحدلد",4.0000000000000000e+00,5.1000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"69",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 15:19:53",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:19:53",1.0000,,"0"
1694338430,"رئيسى","عام","لا","لا","كرتونة",7.7000000000000000e+01,"11/25/22 00:00:00","محمود اشرف","بورسر طقم عشاء فوليا 30 ق ديجتال",1.0000000000000000e+00,1.4800000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,"69",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 15:20:13",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:20:13",1.0000,,"0"
-147778777,"رئيسى","عام","لا","لا","طقم",7.7000000000000000e+01,"11/25/22 00:00:00","محمود اشرف","طقم صنيه استيل ارشا",2.0000000000000000e+00,7.6000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"69",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 15:20:37",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:20:37",1.0000,,"0"
-778737700,"رئيسى","عام","لا","لا","قطعة",7.7000000000000000e+01,"11/25/22 00:00:00","محمود اشرف","شاى الوان شومان",2.0000000000000000e+00,1.7000000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,"69",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 20:16:16",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:20:49",1.0000,,"0"
-1114445395,"رئيسى","عام","لا","لا","قطعة",7.7000000000000000e+01,"11/25/22 00:00:00","محمود اشرف","شاى فص شومان",2.0000000000000000e+00,1.5400000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,"69",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 15:21:01",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:21:01",1.0000,,"0"
453280106,"رئيسى","عام","لا","لا","طقم",7.7000000000000000e+01,"11/25/22 00:00:00","محمود اشرف","فيفالدى طقم كنك ساده",6.0000000000000000e+00,2.8000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"69",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 15:21:42",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:21:42",1.0000,,"0"
-1802503261,"رئيسى","عام","لا","لا","طقم",7.7000000000000000e+01,"11/25/22 00:00:00","محمود اشرف","فيفالدى طقم كنك استيل بيد خشب",4.0000000000000000e+00,2.8000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"69",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 15:21:53",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:21:53",1.0000,,"0"
1931718056,"رئيسى","عام","لا","لا","طقم",7.7000000000000000e+01,"11/25/22 00:00:00","محمود اشرف","فيفالدى طقم كنك استيل بيد الوان",4.0000000000000000e+00,2.8000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"69",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 15:22:04",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:22:04",1.0000,,"0"
1833596553,"رئيسى","عام","لا","لا","طقم",7.7000000000000000e+01,"11/25/22 00:00:00","محمود اشرف","ارشا 30 ق",7.0000000000000000e+00,8.4000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"69",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 15:22:22",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:22:22",1.0000,,"0"
-774509546,"رئيسى","عام","لا","لا","طقم",7.7000000000000000e+01,"11/25/22 00:00:00","محمود اشرف","توزيع استيل الحداد عادى",3.0000000000000000e+00,4.9000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"69",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 15:24:13",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:23:04",1.0000,,"0"
741753823,"رئيسى","عام","لا","لا","طقم",7.7000000000000000e+01,"11/25/22 00:00:00","محمود اشرف","توزيع استيل الحداد عادى دهبى",5.0000000000000000e+00,4.9000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"69",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 15:23:50",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:23:50",1.0000,,"0"
1665419316,"رئيسى","عام","لا","لا","قطعة",7.7000000000000000e+01,"11/25/22 00:00:00","محمود اشرف","بابيلا حله تحمير جرانيت 24",2.0000000000000000e+00,4.2000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"69",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 15:24:43",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:24:43",1.0000,,"0"
-723556059,"رئيسى","عام","لا","لا","قطعة",7.7000000000000000e+01,"11/25/22 00:00:00","محمود اشرف","براد استيل فيفالدى 1 لتر",3.0000000000000000e+00,2.1000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"69",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 15:24:58",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:24:58",1.0000,,"0"
1945942402,"رئيسى","عام","لا","لا","قطعه",7.7000000000000000e+01,"11/25/22 00:00:00","محمود اشرف","صنية الحداد 2 ق",1.8000000000000000e+01,4.2000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"69",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 16:42:50",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 16:42:50",8.0000,,"0"
-929601573,"رئيسى","عام","لا","لا","قطعة",7.7000000000000000e+01,"11/25/22 00:00:00","محمود اشرف","سكينه الكباس",2.0000000000000000e+00,3.2000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"69",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 16:43:47",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 16:43:47",1.0000,,"0"
967574400,"رئيسى","عام","لا","لا","قطعة",7.7000000000000000e+01,"11/25/22 00:00:00","محمود اشرف","سكينه صب",1.0000000000000000e+01,3.2000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"69",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 17:18:29",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 16:44:19",1.0000,,"0"
241278337,"رئيسى","عام","لا","لا","شنطه",7.7000000000000000e+01,"11/25/22 00:00:00","محمود اشرف","شنطة ملاعق ارشا 24",1.0000000000000000e+00,9.0000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"69",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 20:21:57",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 20:21:57",1.0000,,"0"
-248135584,"رئيسى","عام","لا","لا","قطعه",7.9000000000000000e+01,"12/02/22 00:00:00","عمو سامح","كذالك يد خشب ك",2.0000000000000000e+00,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"70",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 18:19:13",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 18:19:13",24.0000,"عميل","0"
-381087519,"رئيسى","عام","لا","لا","قطعه",7.9000000000000000e+01,"12/02/22 00:00:00","عمو سامح","مقص مفك",1.0000000000000000e+00,1.4000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"70",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 18:19:27",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 18:19:27",12.0000,"عميل","0"
977411470,"رئيسى","عام","لا","لا","قطعه",8.0000000000000000e+01,"12/02/22 00:00:00","اشرف","كذالك يد خشب ص",3.0000000000000000e+00,9.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,"71",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 18:20:41",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 18:20:41",24.0000,,"0"
-1045641737,"رئيسى","عام","لا","لا","قطعه",8.0000000000000000e+01,"12/02/22 00:00:00","اشرف","مج ديجتال ساده",1.0000000000000000e+00,4.5000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"71",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 18:21:16",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 18:21:16",50.0000,,"0"
804959852,"رئيسى","عام","لا","لا","طقم",8.0000000000000000e+01,"12/02/22 00:00:00","اشرف","بابيلا حله جرانيت 12 قطعة",1.0000000000000000e+00,1.5500000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,"71",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 18:22:28",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 18:22:28",1.0000,,"0"
771168509,"رئيسى","عام","لا","لا","قطعه",8.0000000000000000e+01,"12/02/22 00:00:00","اشرف","غلاية الاسباني الوان",1.0000000000000000e+00,1.6500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"71",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 18:22:54",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 18:22:54",8.0000,,"0"
589476474,"رئيسى","عام","لا","لا","قطعه",8.0000000000000000e+01,"12/02/22 00:00:00","اشرف","توزيع سيلكون فردى صب",4.0000000000000000e+00,1.6250000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"71",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 14:17:43",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 18:24:19",12.0000,,"0"
1670437507,"رئيسى","عام","لا","لا","قطعه",8.1000000000000000e+01,"12/07/22 00:00:00","محمد مجدى","توزيع سيلكون الاندلس",2.0000000000000000e+00,2.5000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"72",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 20:25:07",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 20:25:07",6.0000,"مورد","0"
1674300771,"رئيسى","عام","لا","لا","قطعة",8.2000000000000000e+01,"01/19/23 00:00:00","ماهر عرام","ترمس شاى",8.0000000000000000e+00,1.5400000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"73",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 13:32:51",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 13:32:51",1.0000,"مورد","0"
1327107176,"رئيسى","عام","لا","لا","قطعة",8.2000000000000000e+01,"01/19/23 00:00:00","ماهر عرام","تلاجه بومبه",2.0000000000000000e+00,1.1900000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"73",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 13:33:01",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 13:33:01",1.0000,"مورد","0"
1622777417,"رئيسى","عام","لا","لا","قطعة",8.2000000000000000e+01,"01/19/23 00:00:00","ماهر عرام","تلاجه بيد سيلكون",1.0000000000000000e+00,1.3300000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"73",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 13:33:13",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 13:33:13",1.0000,"مورد","0"
-1441371946,"رئيسى","عام","لا","لا","قطعة",8.2000000000000000e+01,"01/19/23 00:00:00","ماهر عرام","توابل 12 ق الكباس لوكس",1.0000000000000000e+00,4.4800000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"73",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 13:33:25",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 13:33:25",1.0000,"مورد","0"
-1885294177,"رئيسى","عام","لا","لا","قطعه",8.2000000000000000e+01,"01/19/23 00:00:00","ماهر عرام","توزيع سيلكون فردى صب",7.5000000000000000e+01,2.2750000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"73",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 13:35:04",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 13:35:04",12.0000,"مورد","0"
731124468,"رئيسى","عام","لا","لا","قطعة",8.2000000000000000e+01,"01/19/23 00:00:00","ماهر عرام","جريل دبل",3.0000000000000000e+00,4.1300000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"73",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 13:35:34",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 13:35:34",1.0000,"مورد","0"
-1425109787,"رئيسى","عام","لا","لا","علبه",8.2000000000000000e+01,"01/19/23 00:00:00","ماهر عرام","سكينه 6*1 الوان",1.2000000000000000e+01,1.8899999999999999e+01,0.0000000000000000e+00,0.0000000000000000e+00,"73",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 13:35:52",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 13:35:52",1.0000,"مورد","0"
